driver_rating,food_type,weather_condition,packaging_type,customer_past_complaints,city,delivery_duration,complaint
4.1,Non-Veg,Storm,Paper,2,Viman Nagar,25.2,0
2.0,Non-Veg,Rain,Foil,2,Wakad,36.1,0
1.5,Non-Veg,Storm,Plastic,5,Wakad,47.3,0
1.6,Veg,Rain,Paper,3,Hadapsar,54.2,1
2.6,Non-Veg,Storm,Paper,3,Shivaji Nagar,48.7,0
4.9,Veg,Storm,Foil,1,Hadapsar,55.4,0
2.2,Veg,Rain,Box,2,Koregaon Park,20.7,0
2.4,Veg,Fog,Plastic,2,Wakad,24.7,1
3.3,Non-Veg,Storm,Paper,0,Shivaji Nagar,69.9,0
1.2,Veg,Fog,Foil,5,Hinjewadi,29.0,1
1.7,Veg,Fog,Plastic,3,Swargate,24.3,0
3.4,Veg,Fog,Foil,2,Swargate,75.2,0
3.9,Veg,Fog,Plastic,2,Koregaon Park,59.3,0
2.3,Non-Veg,Storm,Foil,1,Pimpri,66.7,0
2.2,Non-Veg,Rain,Box,2,Kothrud,40.3,0
1.9,Non-Veg,Fog,Paper,1,Viman Nagar,28.8,0
2.6,Veg,Rain,Plastic,1,Hinjewadi,79.5,1
4.9,Veg,Clear,Box,1,Pimpri,38.6,1
1.0,Veg,Clear,Paper,2,Hadapsar,41.7,1
3.8,Veg,Fog,Paper,1,Shivaji Nagar,63.4,1
1.6,Veg,Clear,Paper,1,Shivaji Nagar,85.7,0
1.6,Veg,Fog,Box,3,Pimpri,67.4,1
2.0,Non-Veg,Clear,Plastic,0,Koregaon Park,76.4,1
1.7,Non-Veg,Rain,Paper,4,Koregaon Park,25.3,0
4.9,Veg,Rain,Plastic,5,Hinjewadi,33.1,0
4.6,Non-Veg,Fog,Plastic,2,Pimpri,74.5,1
2.1,Veg,Fog,Foil,0,Koregaon Park,38.2,0
3.6,Veg,Rain,Plastic,0,Pimpri,75.8,0
1.9,Veg,Storm,Foil,4,Baner,18.9,1
2.1,Veg,Fog,Plastic,1,Kothrud,14.5,0
5.0,Non-Veg,Storm,Paper,3,Shivaji Nagar,18.5,0
4.1,Non-Veg,Storm,Foil,5,Viman Nagar,45.1,0
3.6,Non-Veg,Rain,Foil,3,Hinjewadi,40.9,0
4.3,Non-Veg,Fog,Plastic,0,Shivaji Nagar,39.4,0
3.1,Non-Veg,Clear,Box,3,Koregaon Park,82.3,1
3.5,Veg,Rain,Foil,4,Hadapsar,40.1,0
3.0,Non-Veg,Rain,Plastic,0,Hadapsar,16.2,0
2.5,Non-Veg,Storm,Box,4,Viman Nagar,16.4,0
2.4,Non-Veg,Fog,Foil,2,Pimpri,33.3,1
3.3,Veg,Clear,Foil,0,Koregaon Park,53.0,0
4.5,Non-Veg,Fog,Foil,2,Hadapsar,55.9,0
2.1,Veg,Storm,Paper,5,Kothrud,72.7,1
3.7,Veg,Storm,Foil,4,Swargate,22.4,0
2.0,Veg,Storm,Plastic,0,Pimpri,34.9,1
2.2,Veg,Clear,Box,5,Baner,66.1,1
3.1,Non-Veg,Rain,Plastic,1,Wakad,18.3,0
4.9,Veg,Clear,Paper,1,Baner,56.9,0
1.6,Non-Veg,Rain,Plastic,2,Kothrud,38.6,0
3.7,Non-Veg,Fog,Plastic,4,Baner,67.9,1
4.1,Non-Veg,Clear,Box,0,Baner,86.8,0
1.7,Non-Veg,Fog,Box,4,Kothrud,31.9,0
2.4,Non-Veg,Fog,Box,5,Baner,12.1,1
4.0,Veg,Clear,Paper,3,Viman Nagar,34.8,0
4.8,Veg,Fog,Plastic,2,Swargate,11.6,0
2.7,Non-Veg,Storm,Box,3,Hinjewadi,10.9,0
1.7,Veg,Rain,Paper,4,Koregaon Park,14.3,1
4.8,Veg,Storm,Foil,5,Hinjewadi,75.1,1
3.9,Veg,Fog,Box,4,Koregaon Park,82.8,1
1.2,Non-Veg,Fog,Plastic,0,Viman Nagar,89.8,0
5.0,Veg,Clear,Foil,0,Kothrud,86.9,0
3.8,Veg,Storm,Plastic,1,Kothrud,75.1,1
2.6,Non-Veg,Storm,Plastic,3,Pimpri,39.4,0
4.6,Veg,Fog,Foil,2,Koregaon Park,33.3,0
2.0,Non-Veg,Storm,Foil,1,Hinjewadi,83.3,1
3.9,Veg,Storm,Box,3,Hinjewadi,64.7,1
4.1,Non-Veg,Storm,Paper,4,Wakad,15.6,0
3.9,Veg,Rain,Plastic,5,Viman Nagar,23.7,1
3.2,Veg,Storm,Box,5,Koregaon Park,57.3,0
4.0,Non-Veg,Fog,Paper,2,Pimpri,72.4,1
4.9,Non-Veg,Storm,Plastic,4,Shivaji Nagar,61.5,0
4.8,Non-Veg,Storm,Plastic,1,Pimpri,70.8,0
2.6,Non-Veg,Rain,Foil,0,Viman Nagar,27.5,1
2.9,Non-Veg,Storm,Box,2,Viman Nagar,85.2,0
1.7,Non-Veg,Fog,Plastic,5,Wakad,38.8,0
4.3,Non-Veg,Clear,Foil,2,Baner,49.8,0
3.8,Non-Veg,Fog,Paper,5,Baner,27.2,1
3.6,Veg,Rain,Plastic,2,Baner,35.4,0
2.9,Veg,Rain,Box,1,Hadapsar,51.7,0
2.8,Veg,Rain,Plastic,5,Swargate,55.1,1
2.7,Veg,Rain,Paper,0,Koregaon Park,39.0,0
1.8,Non-Veg,Rain,Foil,3,Wakad,40.9,0
3.1,Non-Veg,Clear,Box,2,Koregaon Park,16.6,1
4.8,Veg,Rain,Plastic,4,Hadapsar,72.2,0
3.8,Veg,Storm,Box,5,Viman Nagar,22.4,1
4.5,Veg,Fog,Box,3,Hadapsar,80.0,0
1.2,Veg,Storm,Box,0,Swargate,18.0,1
4.9,Veg,Storm,Paper,1,Kothrud,33.0,0
3.3,Non-Veg,Rain,Paper,2,Baner,49.5,1
3.4,Non-Veg,Rain,Foil,3,Wakad,56.3,0
3.6,Non-Veg,Fog,Box,3,Wakad,33.3,0
3.5,Non-Veg,Rain,Plastic,1,Swargate,29.9,0
4.3,Veg,Clear,Plastic,0,Swargate,23.8,0
1.5,Veg,Storm,Foil,1,Pimpri,88.9,1
1.3,Non-Veg,Clear,Paper,4,Koregaon Park,58.7,1
2.0,Non-Veg,Fog,Paper,4,Viman Nagar,14.0,0
1.7,Non-Veg,Fog,Plastic,4,Swargate,81.6,1
4.8,Veg,Storm,Paper,3,Pimpri,75.7,0
2.6,Veg,Rain,Paper,2,Baner,74.4,0
4.5,Veg,Rain,Paper,5,Pimpri,44.5,0
3.2,Veg,Storm,Box,3,Swargate,82.7,0
3.8,Non-Veg,Clear,Foil,0,Baner,44.7,0
4.0,Veg,Clear,Box,3,Shivaji Nagar,66.9,0
1.4,Veg,Fog,Box,3,Swargate,60.8,0
3.0,Veg,Clear,Plastic,2,Baner,25.3,1
3.0,Veg,Rain,Box,3,Baner,88.2,0
3.1,Non-Veg,Clear,Plastic,0,Wakad,16.8,0
1.3,Veg,Storm,Box,2,Wakad,51.9,1
1.6,Veg,Fog,Box,3,Hinjewadi,81.5,0
3.2,Veg,Fog,Box,2,Kothrud,87.7,0
1.2,Veg,Clear,Paper,2,Wakad,77.4,1
2.1,Non-Veg,Rain,Foil,3,Hadapsar,74.4,1
2.9,Veg,Rain,Plastic,0,Hinjewadi,79.2,0
1.4,Veg,Rain,Box,4,Koregaon Park,55.4,1
2.4,Non-Veg,Rain,Paper,5,Hinjewadi,25.3,1
2.9,Veg,Storm,Plastic,1,Pimpri,79.7,0
4.7,Non-Veg,Rain,Paper,5,Shivaji Nagar,13.0,1
3.1,Non-Veg,Rain,Foil,3,Kothrud,64.3,0
1.6,Non-Veg,Fog,Plastic,5,Pimpri,66.7,1
3.0,Veg,Fog,Box,3,Viman Nagar,88.4,1
4.9,Non-Veg,Clear,Foil,0,Kothrud,25.4,0
2.4,Non-Veg,Fog,Plastic,2,Hadapsar,57.6,0
2.2,Non-Veg,Clear,Foil,2,Shivaji Nagar,26.1,1
2.5,Non-Veg,Fog,Plastic,1,Pimpri,29.5,0
4.3,Veg,Clear,Plastic,0,Pimpri,47.2,0
3.4,Non-Veg,Clear,Paper,0,Hadapsar,22.1,1
1.8,Non-Veg,Rain,Foil,5,Shivaji Nagar,79.1,0
2.4,Veg,Storm,Plastic,3,Pimpri,11.0,0
2.6,Veg,Clear,Plastic,1,Swargate,88.5,0
4.3,Veg,Clear,Foil,0,Hinjewadi,28.6,0
2.2,Veg,Storm,Foil,3,Viman Nagar,54.6,0
3.9,Non-Veg,Clear,Paper,1,Viman Nagar,87.0,1
2.2,Veg,Fog,Box,2,Swargate,24.4,1
1.6,Veg,Rain,Paper,0,Hinjewadi,17.8,0
4.0,Veg,Rain,Plastic,2,Hinjewadi,72.4,0
4.1,Veg,Storm,Foil,3,Wakad,73.9,0
3.2,Veg,Fog,Foil,2,Hadapsar,81.8,0
2.8,Non-Veg,Clear,Foil,0,Hadapsar,31.5,0
1.3,Non-Veg,Clear,Plastic,1,Kothrud,33.7,0
1.5,Non-Veg,Storm,Paper,0,Kothrud,64.3,1
3.6,Veg,Clear,Foil,4,Hadapsar,14.8,1
1.3,Veg,Rain,Paper,0,Baner,42.9,1
4.8,Veg,Fog,Box,0,Hinjewadi,51.9,0
3.3,Non-Veg,Clear,Box,1,Baner,47.7,0
4.4,Non-Veg,Storm,Box,0,Shivaji Nagar,53.7,0
3.2,Veg,Rain,Box,4,Swargate,24.1,0
4.6,Veg,Fog,Paper,5,Koregaon Park,25.7,0
3.3,Non-Veg,Clear,Foil,5,Shivaji Nagar,41.5,0
2.7,Veg,Storm,Paper,4,Viman Nagar,83.8,0
4.8,Veg,Fog,Paper,0,Viman Nagar,69.8,0
1.6,Non-Veg,Rain,Foil,5,Kothrud,82.1,1
2.3,Non-Veg,Rain,Paper,5,Pimpri,39.4,1
3.4,Veg,Fog,Foil,5,Kothrud,37.3,0
4.8,Veg,Storm,Paper,3,Pimpri,78.1,1
2.6,Veg,Clear,Plastic,3,Swargate,56.7,0
3.4,Veg,Storm,Paper,4,Baner,42.1,0
2.2,Non-Veg,Rain,Box,4,Baner,57.9,0
2.4,Non-Veg,Clear,Plastic,1,Hinjewadi,44.4,0
1.2,Non-Veg,Clear,Plastic,4,Shivaji Nagar,56.2,1
2.2,Non-Veg,Fog,Paper,0,Swargate,65.8,0
4.0,Veg,Fog,Foil,0,Kothrud,16.7,0
2.8,Veg,Rain,Paper,4,Viman Nagar,44.5,0
2.7,Non-Veg,Clear,Paper,1,Kothrud,33.1,0
1.3,Veg,Storm,Foil,0,Swargate,69.1,1
1.2,Non-Veg,Storm,Paper,5,Kothrud,19.6,1
1.5,Non-Veg,Clear,Foil,1,Viman Nagar,42.8,1
2.4,Non-Veg,Storm,Plastic,0,Pimpri,15.4,0
4.0,Non-Veg,Rain,Paper,2,Pimpri,30.7,0
3.8,Veg,Fog,Foil,0,Hadapsar,39.0,0
4.2,Veg,Rain,Paper,0,Swargate,11.0,1
3.2,Non-Veg,Clear,Foil,5,Swargate,13.3,1
4.2,Non-Veg,Rain,Foil,3,Pimpri,72.7,0
1.5,Veg,Clear,Box,4,Viman Nagar,33.6,1
4.0,Non-Veg,Clear,Foil,3,Shivaji Nagar,51.6,0
2.2,Veg,Storm,Box,3,Pimpri,48.7,1
4.6,Non-Veg,Clear,Foil,4,Hadapsar,45.8,0
1.3,Veg,Storm,Plastic,4,Hinjewadi,28.9,0
4.1,Non-Veg,Rain,Foil,1,Hadapsar,41.2,0
2.9,Non-Veg,Clear,Paper,2,Viman Nagar,26.4,0
4.9,Non-Veg,Rain,Plastic,3,Viman Nagar,33.6,0
2.5,Non-Veg,Storm,Foil,5,Viman Nagar,37.6,1
3.1,Veg,Clear,Paper,4,Wakad,30.5,0
1.2,Non-Veg,Fog,Paper,2,Koregaon Park,24.6,0
4.0,Veg,Rain,Foil,3,Kothrud,85.9,1
4.6,Non-Veg,Clear,Foil,5,Koregaon Park,52.0,0
1.7,Non-Veg,Fog,Paper,4,Kothrud,75.4,1
2.6,Veg,Storm,Paper,5,Shivaji Nagar,42.3,0
2.0,Non-Veg,Fog,Plastic,4,Baner,60.4,1
3.8,Veg,Fog,Plastic,2,Viman Nagar,76.3,0
4.3,Non-Veg,Rain,Paper,3,Hinjewadi,47.8,0
1.8,Non-Veg,Fog,Plastic,0,Shivaji Nagar,51.7,0
4.6,Non-Veg,Fog,Paper,0,Shivaji Nagar,25.0,1
1.7,Non-Veg,Rain,Box,1,Kothrud,75.5,0
1.5,Veg,Rain,Plastic,5,Wakad,56.8,1
3.5,Non-Veg,Clear,Paper,3,Swargate,20.0,0
1.8,Non-Veg,Rain,Box,3,Viman Nagar,55.4,1
4.1,Veg,Clear,Box,5,Wakad,82.0,0
2.3,Veg,Clear,Box,2,Koregaon Park,64.2,0
4.6,Veg,Fog,Foil,4,Shivaji Nagar,37.3,0
3.9,Veg,Clear,Plastic,2,Koregaon Park,37.5,0
1.8,Veg,Fog,Foil,5,Shivaji Nagar,16.8,0
1.9,Non-Veg,Clear,Box,3,Pimpri,36.5,1
1.4,Veg,Fog,Paper,5,Koregaon Park,18.2,1
4.9,Veg,Rain,Plastic,1,Shivaji Nagar,63.9,1
3.5,Non-Veg,Fog,Foil,3,Shivaji Nagar,48.0,1
2.7,Veg,Clear,Foil,3,Hadapsar,78.6,1
3.8,Veg,Storm,Plastic,3,Baner,15.7,0
4.1,Veg,Storm,Paper,2,Hinjewadi,89.2,0
2.3,Non-Veg,Clear,Box,5,Koregaon Park,58.6,1
2.1,Non-Veg,Storm,Box,1,Kothrud,18.2,0
1.9,Non-Veg,Fog,Foil,5,Wakad,21.0,1
2.4,Non-Veg,Storm,Plastic,5,Koregaon Park,44.1,1
2.2,Veg,Rain,Box,0,Viman Nagar,29.7,0
2.6,Non-Veg,Clear,Plastic,5,Kothrud,57.0,0
3.7,Non-Veg,Clear,Foil,5,Wakad,25.5,0
3.4,Non-Veg,Fog,Paper,3,Pimpri,29.5,0
3.8,Veg,Rain,Plastic,1,Pimpri,23.8,0
4.4,Non-Veg,Clear,Foil,4,Viman Nagar,11.1,0
4.1,Non-Veg,Rain,Paper,4,Kothrud,54.9,0
4.7,Non-Veg,Rain,Foil,0,Wakad,63.3,0
3.0,Veg,Rain,Foil,4,Shivaji Nagar,83.8,1
2.9,Non-Veg,Rain,Foil,3,Wakad,53.9,0
4.8,Veg,Rain,Box,3,Viman Nagar,33.9,0
1.8,Non-Veg,Fog,Paper,4,Baner,55.0,0
4.5,Non-Veg,Storm,Paper,1,Koregaon Park,49.5,0
2.3,Non-Veg,Fog,Box,2,Viman Nagar,34.2,1
3.1,Non-Veg,Clear,Plastic,5,Hinjewadi,82.5,1
3.9,Veg,Rain,Paper,2,Hinjewadi,83.5,1
2.2,Veg,Rain,Foil,4,Hadapsar,14.0,1
1.0,Veg,Storm,Paper,3,Wakad,63.3,0
4.5,Non-Veg,Storm,Box,5,Shivaji Nagar,29.2,1
1.6,Veg,Clear,Box,4,Swargate,27.6,0
4.6,Veg,Fog,Foil,3,Viman Nagar,58.9,0
3.5,Veg,Fog,Plastic,2,Hinjewadi,22.9,0
4.3,Non-Veg,Clear,Paper,1,Hinjewadi,80.4,1
4.5,Non-Veg,Storm,Foil,4,Swargate,12.3,0
1.2,Veg,Storm,Box,2,Shivaji Nagar,50.9,1
4.4,Veg,Storm,Plastic,1,Swargate,30.4,0
4.2,Veg,Storm,Plastic,4,Shivaji Nagar,55.0,0
2.9,Veg,Clear,Box,1,Swargate,32.9,0
1.1,Veg,Storm,Paper,5,Koregaon Park,47.6,1
3.8,Non-Veg,Rain,Paper,0,Shivaji Nagar,53.9,0
1.3,Veg,Storm,Plastic,2,Wakad,60.3,0
4.1,Non-Veg,Rain,Box,5,Koregaon Park,65.7,1
4.8,Non-Veg,Fog,Box,0,Wakad,36.2,1
3.4,Non-Veg,Clear,Paper,5,Kothrud,62.6,1
1.7,Non-Veg,Clear,Paper,4,Kothrud,26.0,1
4.6,Veg,Storm,Foil,4,Pimpri,35.6,1
4.1,Non-Veg,Fog,Plastic,0,Baner,29.8,0
1.8,Non-Veg,Storm,Plastic,0,Kothrud,53.1,1
4.7,Non-Veg,Storm,Paper,5,Koregaon Park,79.3,0
4.6,Non-Veg,Clear,Box,2,Wakad,30.8,0
4.8,Veg,Clear,Foil,1,Shivaji Nagar,64.3,0
3.2,Non-Veg,Rain,Plastic,1,Baner,47.1,0
1.3,Veg,Fog,Plastic,4,Shivaji Nagar,79.2,1
3.6,Non-Veg,Fog,Paper,5,Hadapsar,46.2,0
1.8,Veg,Fog,Box,0,Koregaon Park,89.7,1
4.1,Veg,Clear,Foil,0,Pimpri,13.7,0
1.9,Non-Veg,Rain,Paper,2,Swargate,82.4,1
1.1,Non-Veg,Rain,Plastic,2,Koregaon Park,84.3,1
3.2,Veg,Fog,Box,5,Shivaji Nagar,56.2,0
1.6,Veg,Storm,Box,0,Hinjewadi,56.6,0
1.5,Non-Veg,Fog,Plastic,1,Pimpri,12.4,1
4.6,Non-Veg,Fog,Foil,5,Hadapsar,39.3,0
4.8,Veg,Rain,Foil,5,Kothrud,81.5,0
4.6,Veg,Rain,Foil,2,Hadapsar,47.7,0
3.5,Veg,Clear,Box,5,Pimpri,77.5,1
1.4,Veg,Fog,Paper,4,Baner,17.4,1
3.7,Veg,Storm,Paper,3,Hadapsar,41.9,0
3.6,Veg,Storm,Box,1,Hinjewadi,56.8,0
3.1,Non-Veg,Fog,Box,4,Koregaon Park,61.9,1
3.6,Veg,Clear,Foil,1,Hinjewadi,17.8,0
2.6,Non-Veg,Fog,Foil,4,Baner,25.9,0
1.8,Non-Veg,Storm,Box,5,Baner,21.1,1
4.4,Veg,Rain,Plastic,2,Hadapsar,51.7,0
1.3,Non-Veg,Clear,Paper,0,Swargate,20.3,0
2.2,Veg,Storm,Box,0,Pimpri,13.4,1
1.7,Veg,Storm,Paper,1,Pimpri,70.7,0
4.1,Non-Veg,Clear,Box,1,Shivaji Nagar,82.5,0
3.6,Veg,Rain,Plastic,1,Koregaon Park,17.1,0
2.6,Non-Veg,Clear,Plastic,0,Hinjewadi,14.5,0
4.1,Veg,Fog,Box,2,Hadapsar,63.5,0
1.7,Veg,Rain,Foil,0,Hadapsar,67.9,0
4.5,Non-Veg,Fog,Box,4,Koregaon Park,87.6,1
3.4,Veg,Fog,Paper,1,Shivaji Nagar,71.6,0
1.8,Veg,Rain,Box,0,Viman Nagar,14.2,0
3.3,Veg,Clear,Plastic,3,Kothrud,13.7,0
2.3,Veg,Rain,Foil,3,Viman Nagar,81.7,1
4.3,Non-Veg,Storm,Plastic,4,Kothrud,43.3,0
4.6,Veg,Fog,Foil,2,Hinjewadi,17.6,0
3.6,Non-Veg,Rain,Box,0,Kothrud,26.8,0
2.5,Non-Veg,Fog,Paper,4,Koregaon Park,56.8,0
4.7,Non-Veg,Clear,Plastic,1,Shivaji Nagar,22.4,0
3.7,Veg,Clear,Foil,1,Baner,11.2,0
4.4,Veg,Fog,Plastic,5,Pimpri,30.1,0
2.5,Veg,Clear,Paper,2,Hinjewadi,67.0,0
2.7,Non-Veg,Storm,Paper,0,Baner,78.7,0
4.6,Non-Veg,Rain,Box,3,Baner,57.2,0
2.6,Non-Veg,Storm,Box,4,Wakad,34.9,0
1.5,Veg,Clear,Foil,2,Pimpri,68.8,0
2.9,Non-Veg,Rain,Foil,0,Koregaon Park,72.3,0
1.7,Veg,Fog,Plastic,3,Koregaon Park,84.2,1
2.2,Veg,Clear,Foil,1,Hinjewadi,18.9,1
2.7,Non-Veg,Rain,Paper,2,Swargate,70.7,0
1.0,Non-Veg,Storm,Foil,4,Swargate,17.3,0
3.4,Non-Veg,Clear,Foil,2,Shivaji Nagar,43.2,0
1.2,Non-Veg,Storm,Foil,4,Pimpri,63.5,1
1.5,Non-Veg,Fog,Foil,1,Kothrud,50.1,1
4.6,Veg,Storm,Foil,4,Hadapsar,62.8,0
2.6,Veg,Fog,Plastic,1,Pimpri,57.7,0
3.2,Non-Veg,Rain,Plastic,4,Baner,32.1,1
1.4,Non-Veg,Clear,Paper,3,Hadapsar,67.6,1
3.0,Veg,Rain,Box,4,Kothrud,37.8,0
3.8,Non-Veg,Clear,Box,3,Wakad,10.2,0
2.4,Non-Veg,Clear,Plastic,5,Shivaji Nagar,87.8,1
2.8,Non-Veg,Storm,Box,2,Hadapsar,43.7,0
1.9,Non-Veg,Clear,Box,0,Kothrud,86.4,1
1.2,Non-Veg,Fog,Plastic,0,Koregaon Park,69.0,0
2.4,Non-Veg,Rain,Plastic,0,Baner,60.1,0
2.4,Non-Veg,Fog,Paper,1,Baner,31.3,0
2.9,Non-Veg,Storm,Plastic,3,Swargate,55.3,0
4.0,Veg,Storm,Plastic,2,Koregaon Park,63.4,1
4.0,Non-Veg,Storm,Box,5,Kothrud,67.1,1
3.2,Veg,Storm,Plastic,4,Swargate,49.5,1
3.7,Non-Veg,Rain,Box,0,Swargate,11.8,0
1.0,Non-Veg,Clear,Box,4,Koregaon Park,67.8,1
1.8,Veg,Rain,Box,3,Kothrud,55.1,1
3.7,Non-Veg,Fog,Paper,1,Hadapsar,86.5,0
1.7,Veg,Rain,Paper,1,Hadapsar,54.4,0
1.9,Non-Veg,Rain,Paper,5,Pimpri,12.3,1
3.4,Veg,Rain,Foil,2,Shivaji Nagar,54.4,0
3.7,Veg,Clear,Paper,4,Kothrud,83.6,1
2.3,Non-Veg,Rain,Paper,3,Swargate,48.7,0
4.8,Non-Veg,Clear,Box,1,Swargate,21.3,0
1.2,Non-Veg,Storm,Box,4,Koregaon Park,13.8,0
3.0,Veg,Storm,Box,3,Viman Nagar,47.3,0
2.9,Veg,Storm,Foil,0,Shivaji Nagar,84.0,0
3.9,Veg,Storm,Paper,0,Shivaji Nagar,12.7,0
2.8,Veg,Fog,Plastic,2,Wakad,71.9,0
1.9,Non-Veg,Rain,Box,1,Wakad,30.5,0
1.3,Veg,Storm,Foil,4,Shivaji Nagar,55.7,1
2.0,Non-Veg,Fog,Foil,3,Swargate,69.0,1
3.5,Veg,Fog,Box,1,Viman Nagar,57.4,0
2.0,Non-Veg,Fog,Plastic,3,Hadapsar,20.6,0
4.5,Non-Veg,Clear,Paper,1,Hadapsar,89.7,1
4.2,Veg,Fog,Box,3,Viman Nagar,90.0,1
3.3,Veg,Storm,Paper,4,Wakad,35.6,1
2.4,Non-Veg,Storm,Plastic,0,Baner,73.2,1
4.1,Non-Veg,Storm,Box,0,Kothrud,88.8,0
4.6,Non-Veg,Clear,Foil,1,Hinjewadi,23.5,0
3.4,Non-Veg,Rain,Plastic,3,Shivaji Nagar,20.5,0
2.1,Non-Veg,Rain,Paper,3,Viman Nagar,85.9,0
3.3,Veg,Clear,Plastic,1,Hinjewadi,72.3,0
3.3,Non-Veg,Fog,Paper,0,Koregaon Park,80.5,1
1.9,Veg,Rain,Paper,2,Swargate,32.9,0
1.5,Veg,Clear,Box,4,Shivaji Nagar,40.5,1
4.0,Veg,Fog,Paper,5,Hadapsar,74.2,1
1.9,Non-Veg,Rain,Box,5,Kothrud,30.6,0
3.8,Non-Veg,Storm,Foil,3,Hadapsar,51.7,0
3.7,Veg,Fog,Box,4,Shivaji Nagar,38.8,0
3.0,Non-Veg,Storm,Plastic,3,Hadapsar,18.4,0
1.7,Veg,Rain,Box,4,Baner,68.7,1
2.6,Non-Veg,Clear,Foil,4,Viman Nagar,83.8,0
3.5,Veg,Rain,Paper,3,Wakad,78.2,1
1.7,Veg,Storm,Paper,5,Koregaon Park,40.6,0
2.1,Non-Veg,Rain,Foil,5,Shivaji Nagar,54.1,1
1.2,Veg,Fog,Foil,0,Viman Nagar,87.5,1
2.5,Veg,Clear,Foil,3,Viman Nagar,87.9,0
4.1,Non-Veg,Clear,Paper,5,Hadapsar,86.4,0
4.3,Veg,Rain,Foil,2,Viman Nagar,34.6,1
3.5,Non-Veg,Rain,Plastic,2,Kothrud,35.4,1
3.5,Non-Veg,Fog,Foil,4,Wakad,36.5,1
3.5,Non-Veg,Rain,Foil,5,Hinjewadi,86.9,0
1.1,Veg,Clear,Foil,1,Shivaji Nagar,71.8,0
1.2,Non-Veg,Storm,Foil,2,Kothrud,26.5,0
1.2,Veg,Storm,Paper,4,Viman Nagar,83.5,1
3.0,Veg,Clear,Paper,5,Viman Nagar,24.0,0
1.5,Veg,Storm,Plastic,5,Hadapsar,53.3,1
1.8,Non-Veg,Clear,Paper,3,Pimpri,24.7,1
3.1,Veg,Fog,Paper,1,Pimpri,15.6,0
3.5,Non-Veg,Rain,Paper,4,Baner,76.4,1
2.1,Veg,Clear,Plastic,3,Swargate,82.8,0
3.3,Non-Veg,Fog,Box,0,Swargate,27.1,0
4.5,Non-Veg,Storm,Foil,4,Kothrud,85.2,1
3.4,Non-Veg,Storm,Paper,2,Viman Nagar,85.6,0
3.0,Veg,Rain,Box,2,Kothrud,36.3,0
1.2,Non-Veg,Rain,Box,1,Swargate,34.7,0
1.5,Non-Veg,Rain,Paper,1,Hinjewadi,78.9,0
1.9,Non-Veg,Rain,Foil,3,Kothrud,54.4,1
4.9,Veg,Fog,Foil,5,Viman Nagar,72.4,0
3.8,Veg,Fog,Paper,2,Viman Nagar,32.0,0
3.6,Veg,Fog,Plastic,3,Hadapsar,73.8,0
4.7,Veg,Storm,Box,1,Kothrud,76.8,1
1.2,Veg,Storm,Foil,2,Swargate,49.2,1
3.6,Veg,Clear,Foil,3,Baner,89.7,0
4.5,Veg,Clear,Foil,5,Baner,60.6,0
2.7,Non-Veg,Fog,Plastic,1,Hadapsar,77.3,0
3.5,Non-Veg,Storm,Paper,3,Kothrud,64.5,0
2.4,Non-Veg,Rain,Plastic,2,Shivaji Nagar,34.1,0
1.4,Veg,Rain,Paper,5,Kothrud,45.9,0
3.7,Non-Veg,Storm,Box,1,Hinjewadi,75.3,0
1.6,Veg,Clear,Box,3,Shivaji Nagar,20.8,0
2.7,Non-Veg,Rain,Paper,4,Shivaji Nagar,63.0,0
3.2,Veg,Clear,Paper,4,Baner,60.0,1
2.1,Veg,Rain,Box,5,Koregaon Park,78.0,0
3.2,Veg,Rain,Foil,4,Wakad,20.1,0
3.0,Non-Veg,Fog,Box,0,Wakad,41.7,0
2.0,Veg,Fog,Paper,5,Pimpri,62.1,1
3.8,Veg,Rain,Paper,5,Viman Nagar,77.2,1
1.4,Non-Veg,Clear,Box,5,Hadapsar,42.1,1
1.9,Veg,Clear,Foil,4,Hinjewadi,87.6,1
4.9,Non-Veg,Storm,Plastic,0,Koregaon Park,87.0,1
2.6,Non-Veg,Clear,Box,3,Koregaon Park,40.6,0
2.6,Non-Veg,Clear,Paper,4,Koregaon Park,89.1,0
1.4,Non-Veg,Rain,Plastic,0,Wakad,34.8,0
1.4,Non-Veg,Rain,Box,1,Kothrud,70.8,1
5.0,Non-Veg,Fog,Plastic,3,Hadapsar,59.8,0
1.0,Veg,Fog,Paper,3,Baner,81.4,0
3.6,Non-Veg,Clear,Foil,2,Viman Nagar,45.6,0
1.7,Non-Veg,Clear,Paper,1,Koregaon Park,62.1,1
2.6,Non-Veg,Fog,Foil,2,Baner,37.8,0
4.7,Veg,Rain,Foil,0,Pimpri,79.6,0
4.6,Non-Veg,Rain,Box,0,Koregaon Park,11.0,0
4.5,Veg,Clear,Foil,2,Pimpri,66.4,1
1.3,Veg,Clear,Foil,3,Baner,33.9,0
4.1,Non-Veg,Storm,Foil,3,Koregaon Park,79.2,0
3.0,Veg,Fog,Plastic,3,Pimpri,34.2,0
1.7,Non-Veg,Storm,Foil,2,Pimpri,27.1,1
3.1,Non-Veg,Fog,Paper,0,Hinjewadi,48.1,0
2.7,Veg,Rain,Paper,4,Hinjewadi,54.1,0
1.2,Non-Veg,Clear,Paper,3,Kothrud,88.6,1
3.3,Veg,Rain,Box,3,Kothrud,13.5,0
