driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,delivery_duration,complaint
1.3,Burger,8.85,Rain,Plastic,2,Baner,73.1,1
4.7,Pizza,16.8,Clear,Foil,0,Kothrud,61.0,0
4.0,Burger,4.64,Fog,Plastic,3,Pimpri,13.9,0
2.6,South Indian,9.42,Clear,Plastic,5,Viman Nagar,25.0,0
2.1,South Indian,16.99,Fog,Box,1,Koregaon Park,56.3,1
3.6,Indian,14.04,Fog,Foil,0,Wakad,25.5,0
3.9,Biryani,3.82,Storm,Foil,4,Pimpri,30.8,0
1.5,Biryani,18.65,Storm,Foil,3,Swargate,30.0,0
4.6,Indian,14.15,Clear,Foil,0,Kothrud,32.8,1
4.1,Biryani,6.81,Storm,Plastic,1,Pimpri,18.7,0
2.9,Burger,5.05,Storm,Plastic,3,Hinjewadi,67.3,1
2.2,Chinese,11.24,Fog,Foil,3,Shivaji Nagar,34.0,0
3.0,Indian,15.16,Fog,Plastic,4,Baner,80.8,1
1.8,Pizza,17.83,Storm,Paper,0,Baner,54.2,1
2.7,Burger,15.74,Fog,Paper,4,Baner,14.9,0
4.9,Pizza,6.47,Clear,Plastic,5,Pimpri,49.7,0
5.0,Indian,8.27,Storm,Foil,5,Koregaon Park,24.8,1
4.4,Biryani,17.81,Fog,Foil,5,Pimpri,63.0,1
1.6,Burger,7.4,Storm,Plastic,4,Hinjewadi,42.9,1
2.2,Burger,16.22,Storm,Foil,2,Shivaji Nagar,39.0,0
3.8,Indian,16.66,Clear,Plastic,1,Viman Nagar,33.2,0
2.0,Biryani,16.7,Fog,Box,1,Hinjewadi,22.0,1
1.1,Chinese,5.4,Storm,Foil,3,Viman Nagar,65.9,1
3.7,Biryani,10.8,Storm,Paper,2,Hinjewadi,66.2,1
3.3,Biryani,10.26,Clear,Plastic,4,Viman Nagar,25.8,0
3.2,Indian,19.94,Clear,Paper,2,Baner,30.8,0
4.4,Biryani,17.81,Fog,Foil,5,Pimpri,63.0,1
4.8,Indian,1.13,Fog,Foil,0,Hinjewadi,38.1,0
1.1,Indian,14.34,Clear,Foil,1,Kothrud,18.1,1
2.9,Pizza,1.93,Rain,Paper,0,Shivaji Nagar,89.3,0
4.9,Indian,14.23,Rain,Box,5,Hinjewadi,43.8,0
3.3,South Indian,4.85,Rain,Plastic,5,Shivaji Nagar,25.2,0
4.0,Indian,1.35,Rain,Foil,1,Baner,12.0,0
3.9,Pizza,19.08,Fog,Box,0,Swargate,66.3,0
1.8,Biryani,0.69,Storm,Foil,0,Pimpri,12.0,1
2.6,Chinese,6.29,Fog,Box,3,Wakad,39.7,1
1.9,Pizza,3.34,Fog,Paper,0,Pimpri,45.9,1
3.9,Indian,17.27,Fog,Paper,2,Hadapsar,34.3,0
2.1,Burger,6.26,Storm,Plastic,2,Wakad,26.3,0
3.0,Pizza,17.82,Storm,Box,0,Koregaon Park,39.2,0
4.4,Burger,18.24,Rain,Plastic,1,Hinjewadi,10.0,0
3.3,Biryani,1.15,Fog,Box,5,Pimpri,64.7,1
3.4,Chinese,11.21,Clear,Plastic,4,Swargate,33.6,0
4.9,Burger,3.07,Rain,Box,4,Baner,47.1,1
3.0,Indian,13.45,Storm,Paper,3,Koregaon Park,75.0,0
4.1,Pizza,15.73,Rain,Paper,1,Hadapsar,47.8,0
3.5,Biryani,6.08,Fog,Foil,4,Koregaon Park,63.7,0
4.0,Chinese,15.93,Rain,Box,0,Kothrud,47.3,0
1.6,Burger,14.51,Rain,Foil,4,Kothrud,47.8,1
1.3,Biryani,1.16,Fog,Paper,2,Baner,89.4,1
3.0,Burger,4.65,Storm,Foil,3,Baner,57.3,1
1.0,South Indian,6.01,Storm,Foil,5,Hadapsar,66.5,0
2.1,South Indian,15.22,Storm,Foil,3,Kothrud,83.2,1
2.7,Indian,11.7,Clear,Box,1,Swargate,73.3,1
2.9,South Indian,7.33,Rain,Paper,1,Wakad,61.6,1
3.3,Chinese,12.47,Storm,Foil,1,Kothrud,88.9,1
1.2,Biryani,8.16,Rain,Foil,3,Wakad,37.2,1
3.5,Burger,6.46,Clear,Plastic,1,Hinjewadi,29.5,0
3.1,Pizza,14.07,Clear,Plastic,5,Hadapsar,31.0,0
3.5,Burger,7.67,Rain,Foil,0,Koregaon Park,48.2,0
2.4,Burger,15.94,Storm,Plastic,5,Koregaon Park,44.1,1
1.8,Indian,16.48,Fog,Foil,3,Wakad,38.9,0
2.0,Indian,13.73,Fog,Plastic,4,Hinjewadi,13.1,1
1.7,Indian,12.64,Fog,Plastic,3,Pimpri,67.5,0
4.8,South Indian,16.08,Clear,Paper,3,Pimpri,82.3,1
4.9,Burger,3.4,Clear,Plastic,0,Pimpri,72.9,0
2.6,Burger,8.26,Rain,Paper,1,Shivaji Nagar,19.2,0
2.0,Biryani,6.2,Rain,Foil,1,Wakad,35.5,1
3.3,Chinese,1.12,Clear,Foil,0,Swargate,16.6,0
2.4,Chinese,4.77,Storm,Plastic,0,Wakad,18.9,0
4.9,Indian,19.51,Clear,Box,5,Shivaji Nagar,42.8,0
3.0,Burger,16.02,Storm,Foil,1,Koregaon Park,28.7,0
1.6,Pizza,19.55,Clear,Paper,4,Wakad,44.1,0
2.5,South Indian,18.79,Fog,Box,2,Koregaon Park,49.5,0
4.9,Indian,15.71,Storm,Paper,2,Hadapsar,80.7,1
3.0,Indian,0.78,Fog,Foil,3,Viman Nagar,16.9,0
2.9,Chinese,2.57,Fog,Foil,0,Hadapsar,67.1,0
3.3,Biryani,1.15,Fog,Box,5,Pimpri,64.7,1
1.0,Chinese,2.54,Clear,Box,0,Baner,30.8,0
1.5,South Indian,11.38,Storm,Paper,2,Wakad,46.6,1
3.6,Indian,7.8,Fog,Box,2,Koregaon Park,33.1,0
1.9,Chinese,0.74,Rain,Box,1,Kothrud,69.6,0
4.5,Biryani,12.31,Fog,Plastic,4,Pimpri,68.6,1
4.9,Biryani,8.34,Clear,Paper,0,Wakad,78.0,1
4.5,Indian,10.58,Clear,Paper,5,Viman Nagar,68.1,0
3.1,South Indian,15.52,Rain,Foil,5,Hadapsar,65.7,1
3.9,Pizza,10.26,Fog,Foil,5,Baner,52.5,0
4.7,Pizza,7.1,Clear,Paper,0,Swargate,78.4,1
2.1,Chinese,15.18,Clear,Box,2,Hinjewadi,55.2,1
4.3,Biryani,8.42,Storm,Foil,0,Koregaon Park,68.4,1
1.4,Burger,19.18,Rain,Foil,1,Shivaji Nagar,76.1,1
4.8,South Indian,9.1,Clear,Plastic,2,Swargate,87.9,0
1.2,South Indian,7.01,Storm,Box,0,Wakad,67.2,1
1.2,South Indian,0.7,Fog,Box,3,Pimpri,89.8,1
3.3,South Indian,8.41,Fog,Paper,0,Hinjewadi,25.4,0
3.9,Biryani,6.87,Fog,Foil,2,Wakad,47.8,1
4.7,Biryani,8.31,Clear,Plastic,2,Swargate,82.5,0
1.8,Biryani,6.49,Rain,Paper,1,Shivaji Nagar,20.9,0
3.8,Chinese,2.36,Rain,Foil,3,Hadapsar,17.2,0
4.0,Biryani,1.35,Rain,Plastic,5,Koregaon Park,78.5,1
2.4,Chinese,13.07,Clear,Plastic,3,Koregaon Park,27.0,1
2.4,Chinese,10.17,Rain,Foil,2,Wakad,64.2,0
1.1,Pizza,11.09,Fog,Box,2,Koregaon Park,65.0,1
3.1,Burger,8.65,Clear,Foil,4,Baner,53.8,0
1.6,Indian,5.33,Storm,Foil,3,Hinjewadi,88.6,1
1.7,Burger,15.74,Storm,Paper,4,Hinjewadi,53.0,1
2.3,Burger,5.2,Fog,Plastic,3,Swargate,42.3,0
4.0,Burger,18.16,Storm,Foil,2,Shivaji Nagar,18.7,0
4.3,Chinese,4.26,Rain,Paper,4,Swargate,36.8,1
2.3,South Indian,15.76,Storm,Foil,3,Wakad,13.1,0
3.7,Pizza,18.99,Clear,Box,5,Viman Nagar,60.4,1
2.8,Burger,18.5,Storm,Foil,3,Koregaon Park,50.4,0
4.8,South Indian,2.7,Storm,Foil,4,Baner,74.7,0
2.6,Chinese,13.71,Clear,Plastic,5,Wakad,83.5,1
1.9,Burger,19.89,Clear,Paper,5,Hinjewadi,38.3,1
2.4,Chinese,3.6,Clear,Box,4,Baner,20.6,0
4.4,Burger,19.56,Storm,Plastic,0,Viman Nagar,48.9,0
4.9,Burger,2.55,Rain,Foil,0,Koregaon Park,23.3,1
4.8,Chinese,13.48,Storm,Box,2,Baner,39.4,0
4.0,Indian,16.22,Storm,Box,4,Baner,14.7,1
1.3,South Indian,0.95,Fog,Paper,3,Baner,85.8,1
2.6,Burger,1.66,Storm,Plastic,3,Swargate,72.1,1
4.0,Indian,6.16,Rain,Box,5,Kothrud,46.5,0
4.8,Burger,12.7,Storm,Paper,4,Shivaji Nagar,17.8,0
3.4,Indian,14.04,Clear,Plastic,3,Hadapsar,43.2,0
1.4,Indian,13.61,Rain,Paper,0,Viman Nagar,77.8,0
1.8,Biryani,16.71,Rain,Box,2,Hinjewadi,10.5,0
3.5,Biryani,1.62,Rain,Foil,2,Baner,70.2,0
3.8,South Indian,1.69,Fog,Foil,5,Wakad,11.4,0
3.3,Burger,12.77,Clear,Plastic,4,Baner,52.0,0
1.8,South Indian,14.71,Storm,Plastic,4,Hadapsar,80.9,1
1.4,Indian,0.5,Storm,Plastic,3,Wakad,70.7,0
3.2,Pizza,3.88,Rain,Foil,2,Swargate,72.5,0
3.5,Pizza,15.38,Clear,Box,3,Pimpri,40.3,1
3.6,Burger,4.89,Fog,Foil,3,Hinjewadi,80.0,1
1.9,Biryani,5.5,Rain,Foil,5,Pimpri,23.5,1
1.6,Chinese,3.88,Rain,Paper,1,Koregaon Park,28.1,0
3.5,Pizza,16.53,Storm,Box,5,Shivaji Nagar,87.8,1
2.4,Chinese,6.91,Rain,Paper,5,Hinjewadi,56.8,1
1.8,Indian,9.06,Rain,Box,3,Kothrud,55.1,1
1.5,Pizza,19.86,Rain,Plastic,4,Baner,34.4,1
3.6,Chinese,19.67,Fog,Box,0,Wakad,56.1,0
3.7,Biryani,17.93,Storm,Box,0,Koregaon Park,54.8,0
4.0,Pizza,14.98,Fog,Foil,5,Baner,79.8,1
4.5,Burger,17.75,Rain,Box,2,Swargate,36.9,0
2.3,South Indian,3.89,Rain,Foil,0,Kothrud,46.7,0
1.6,Chinese,0.56,Storm,Box,1,Hinjewadi,74.0,1
3.1,Biryani,6.59,Storm,Box,5,Kothrud,60.2,1
2.6,South Indian,12.78,Storm,Box,1,Kothrud,27.4,1
2.2,Chinese,10.69,Fog,Box,3,Kothrud,57.1,1
1.8,Pizza,13.74,Clear,Foil,2,Swargate,43.5,0
1.4,South Indian,8.82,Clear,Paper,1,Swargate,54.5,1
4.5,South Indian,8.27,Storm,Box,5,Swargate,36.4,0
1.8,Chinese,8.32,Storm,Foil,5,Pimpri,80.7,1
2.6,Chinese,9.06,Fog,Foil,3,Swargate,84.6,0
3.5,Biryani,6.18,Rain,Plastic,4,Koregaon Park,63.5,0
2.8,Burger,12.79,Rain,Plastic,5,Kothrud,40.3,0
4.7,Indian,3.37,Fog,Plastic,5,Pimpri,42.0,0
2.8,Pizza,3.3,Storm,Foil,0,Viman Nagar,31.5,0
2.3,Indian,5.43,Clear,Paper,2,Hinjewadi,69.9,1
4.4,Chinese,8.09,Rain,Plastic,2,Hadapsar,48.7,0
3.6,South Indian,14.78,Fog,Plastic,4,Hinjewadi,17.5,1
4.3,Indian,4.56,Rain,Box,5,Baner,73.9,1
2.0,Biryani,12.91,Fog,Box,3,Wakad,85.4,0
3.0,Chinese,7.83,Clear,Plastic,3,Pimpri,43.9,0
2.3,Indian,16.69,Rain,Plastic,4,Kothrud,66.6,1
2.9,Chinese,10.08,Clear,Foil,4,Shivaji Nagar,35.9,1
2.3,Indian,13.15,Rain,Paper,1,Kothrud,31.2,1
3.3,Chinese,6.96,Storm,Foil,2,Shivaji Nagar,52.9,0
4.8,Chinese,4.26,Storm,Plastic,5,Shivaji Nagar,67.0,0
1.6,South Indian,15.73,Clear,Box,5,Pimpri,19.8,1
3.1,Pizza,10.85,Clear,Plastic,5,Shivaji Nagar,17.8,0
3.6,South Indian,4.61,Fog,Paper,3,Shivaji Nagar,36.0,0
5.0,South Indian,0.92,Rain,Plastic,2,Viman Nagar,68.5,1
3.4,South Indian,8.42,Fog,Paper,1,Viman Nagar,36.3,0
4.6,South Indian,5.96,Clear,Foil,4,Hinjewadi,60.0,1
2.6,Chinese,17.91,Storm,Foil,5,Hadapsar,89.2,0
1.9,Pizza,15.7,Clear,Box,3,Pimpri,52.7,1
1.5,Pizza,18.18,Storm,Box,2,Hadapsar,77.2,1
3.4,Pizza,19.68,Storm,Plastic,1,Koregaon Park,57.1,0
1.6,Indian,3.5,Fog,Foil,5,Hinjewadi,72.4,1
2.9,Indian,13.68,Storm,Foil,3,Hadapsar,47.4,0
3.5,Pizza,14.73,Clear,Box,5,Pimpri,77.5,1
1.6,South Indian,13.14,Storm,Foil,2,Shivaji Nagar,89.5,1
4.2,Pizza,7.85,Storm,Paper,2,Wakad,22.2,0
4.0,Chinese,2.59,Storm,Plastic,4,Wakad,11.8,0
4.0,Indian,5.19,Storm,Foil,3,Swargate,60.7,0
3.5,Indian,13.39,Rain,Plastic,5,Kothrud,57.2,0
4.7,Pizza,2.25,Clear,Box,5,Swargate,40.9,1
5.0,Indian,4.43,Rain,Foil,5,Wakad,59.1,0
3.4,Indian,11.89,Clear,Plastic,5,Kothrud,61.7,1
1.1,South Indian,2.16,Clear,Box,4,Wakad,65.5,1
5.0,Indian,15.57,Fog,Paper,4,Hadapsar,41.3,0
4.1,Chinese,0.77,Rain,Paper,0,Kothrud,16.8,0
3.2,Chinese,5.76,Rain,Paper,1,Hinjewadi,20.0,0
4.8,Chinese,3.6,Clear,Foil,3,Pimpri,13.8,0
2.6,Burger,3.98,Rain,Plastic,5,Kothrud,28.9,0
3.8,Biryani,9.62,Fog,Foil,2,Pimpri,84.8,0
2.3,Indian,11.95,Clear,Foil,1,Swargate,62.6,1
3.5,Biryani,10.72,Rain,Foil,3,Kothrud,79.5,0
3.7,Burger,19.42,Clear,Box,0,Viman Nagar,37.3,0
3.0,Indian,8.97,Rain,Plastic,4,Koregaon Park,47.4,0
1.4,Biryani,14.4,Fog,Box,3,Shivaji Nagar,87.2,1
2.4,Biryani,18.8,Clear,Foil,3,Hinjewadi,47.6,1
2.1,Chinese,18.5,Clear,Paper,1,Kothrud,11.3,1
3.7,Pizza,4.62,Fog,Paper,0,Shivaji Nagar,45.0,0
4.9,Biryani,19.06,Rain,Box,0,Shivaji Nagar,48.4,0
4.5,South Indian,9.78,Fog,Plastic,3,Hinjewadi,34.2,0
2.1,Burger,14.13,Rain,Plastic,3,Hinjewadi,13.1,1
3.0,Pizza,7.21,Storm,Box,5,Baner,15.7,0
1.7,Chinese,4.73,Clear,Foil,5,Shivaji Nagar,80.9,1
4.8,Indian,2.8,Storm,Box,4,Kothrud,21.7,0
2.1,Pizza,8.77,Clear,Foil,3,Hadapsar,45.6,0
1.6,South Indian,12.64,Storm,Plastic,5,Shivaji Nagar,66.8,1
1.1,Chinese,10.19,Fog,Box,4,Wakad,88.9,1
2.4,Chinese,14.72,Fog,Box,0,Hadapsar,58.0,1
2.5,Burger,2.25,Storm,Foil,2,Pimpri,68.8,0
2.5,Biryani,3.81,Rain,Box,2,Hinjewadi,77.4,0
2.6,Pizza,3.79,Rain,Plastic,5,Kothrud,11.5,0
2.3,Chinese,14.77,Fog,Foil,2,Pimpri,88.3,0
2.3,Biryani,9.25,Clear,Paper,1,Swargate,74.6,0
4.4,Biryani,4.97,Rain,Paper,2,Pimpri,37.7,0
2.9,South Indian,11.36,Storm,Paper,0,Kothrud,64.1,0
1.8,Chinese,14.81,Storm,Plastic,2,Hinjewadi,71.5,1
4.7,Chinese,12.94,Fog,Paper,1,Kothrud,50.9,0
3.6,Indian,13.33,Rain,Plastic,0,Pimpri,75.8,0
1.6,Biryani,12.05,Fog,Plastic,3,Viman Nagar,78.9,0
3.7,South Indian,3.64,Clear,Paper,5,Viman Nagar,35.3,1
3.7,Biryani,11.0,Clear,Box,2,Hinjewadi,65.4,1
2.1,Chinese,15.52,Fog,Plastic,2,Wakad,44.1,0
2.7,Indian,8.01,Storm,Plastic,2,Kothrud,44.4,0
2.8,Biryani,7.45,Rain,Plastic,3,Pimpri,23.5,0
1.8,Burger,17.96,Rain,Box,3,Pimpri,55.1,0
2.3,Biryani,11.71,Rain,Box,4,Kothrud,26.2,1
2.0,Chinese,8.35,Rain,Foil,3,Kothrud,30.0,1
4.7,Chinese,13.28,Fog,Foil,1,Hadapsar,68.2,0
3.5,South Indian,19.54,Fog,Box,1,Kothrud,79.9,0
1.6,Biryani,9.48,Fog,Plastic,3,Hadapsar,26.8,1
1.9,Burger,3.77,Rain,Box,0,Wakad,83.1,1
3.0,Burger,19.46,Storm,Plastic,0,Pimpri,78.6,1
3.4,Burger,9.34,Fog,Plastic,1,Viman Nagar,74.2,0
4.5,Biryani,18.48,Fog,Foil,3,Hinjewadi,13.3,0
4.6,Indian,1.59,Storm,Plastic,4,Swargate,88.9,1
3.3,Chinese,12.99,Clear,Plastic,3,Koregaon Park,62.5,1
4.7,Biryani,10.45,Rain,Box,5,Swargate,40.0,0
4.2,Burger,12.45,Clear,Foil,5,Wakad,47.3,0
4.7,Biryani,15.54,Clear,Paper,5,Swargate,10.9,0
1.9,South Indian,15.95,Clear,Foil,5,Swargate,47.2,1
4.2,Chinese,5.39,Storm,Foil,0,Swargate,73.2,0
4.2,Indian,5.51,Fog,Box,3,Shivaji Nagar,53.7,0
4.8,Chinese,4.09,Rain,Foil,4,Wakad,23.5,1
3.7,Pizza,19.21,Fog,Foil,2,Wakad,66.6,0
3.2,Burger,0.53,Fog,Foil,4,Swargate,84.2,0
2.0,Pizza,10.67,Rain,Box,0,Swargate,61.2,1
4.2,Chinese,4.96,Storm,Paper,0,Wakad,37.8,0
3.1,Burger,10.07,Rain,Foil,5,Hinjewadi,77.4,1
3.3,Biryani,18.71,Clear,Plastic,3,Swargate,27.5,0
4.0,Indian,6.16,Rain,Box,5,Kothrud,46.5,0
2.9,Burger,6.38,Storm,Box,3,Hadapsar,25.3,1
2.5,Indian,13.21,Fog,Box,4,Pimpri,79.5,0
1.4,Pizza,19.77,Rain,Plastic,1,Baner,66.4,1
3.9,Chinese,7.94,Storm,Foil,3,Pimpri,71.1,0
4.3,Chinese,1.19,Fog,Paper,2,Wakad,38.0,0
4.1,Biryani,9.69,Clear,Paper,5,Kothrud,14.7,0
1.8,Burger,12.31,Rain,Paper,4,Hadapsar,52.5,1
3.7,Chinese,17.81,Clear,Plastic,3,Pimpri,76.0,1
1.7,Chinese,11.91,Clear,Paper,5,Wakad,44.3,1
1.3,Chinese,12.11,Fog,Paper,2,Koregaon Park,14.9,0
3.9,Biryani,2.67,Storm,Paper,3,Pimpri,19.9,0
4.1,Chinese,14.52,Clear,Foil,2,Swargate,58.3,0
1.6,Pizza,15.2,Clear,Plastic,1,Hinjewadi,28.1,1
2.3,South Indian,19.06,Rain,Plastic,2,Baner,18.6,0
3.4,Indian,2.69,Rain,Paper,0,Pimpri,49.3,1
3.9,South Indian,12.89,Storm,Foil,1,Wakad,51.1,0
3.6,Indian,5.37,Fog,Plastic,5,Hadapsar,47.1,0
4.1,South Indian,11.1,Fog,Foil,1,Koregaon Park,13.5,0
2.6,Biryani,17.56,Rain,Foil,5,Shivaji Nagar,37.6,1
4.4,Chinese,3.06,Clear,Foil,1,Koregaon Park,28.0,0
1.9,Indian,4.57,Clear,Paper,2,Baner,24.2,1
2.0,Biryani,17.1,Storm,Foil,0,Viman Nagar,29.7,0
4.7,Biryani,9.07,Storm,Plastic,1,Wakad,74.1,0
2.9,Chinese,15.03,Rain,Plastic,5,Swargate,38.1,0
4.8,Pizza,9.36,Fog,Plastic,1,Hadapsar,27.7,0
2.7,South Indian,10.05,Clear,Plastic,1,Hinjewadi,29.5,0
3.0,South Indian,17.53,Fog,Foil,1,Koregaon Park,88.6,0
2.3,South Indian,11.96,Storm,Plastic,5,Kothrud,56.8,1
4.4,Indian,18.6,Fog,Plastic,0,Koregaon Park,44.9,0
3.2,Biryani,2.65,Rain,Paper,0,Pimpri,18.7,0
1.0,Pizza,11.1,Storm,Box,4,Koregaon Park,27.4,1
3.5,Indian,14.32,Fog,Foil,4,Hadapsar,33.0,1
2.3,Indian,13.43,Storm,Plastic,5,Shivaji Nagar,60.8,0
1.5,Biryani,3.13,Fog,Foil,1,Wakad,27.4,0
4.2,Biryani,18.16,Rain,Foil,5,Baner,22.6,0
4.8,Biryani,10.76,Fog,Box,5,Viman Nagar,31.1,0
1.8,Chinese,16.93,Storm,Foil,5,Viman Nagar,69.3,0
3.7,Burger,13.81,Fog,Foil,5,Wakad,70.1,0
1.2,Burger,2.39,Storm,Paper,5,Kothrud,19.6,1
3.4,Indian,15.95,Fog,Plastic,2,Shivaji Nagar,66.4,0
1.8,Burger,14.46,Storm,Box,0,Viman Nagar,38.8,1
3.2,Pizza,17.65,Clear,Paper,5,Baner,12.1,1
1.9,Indian,14.17,Clear,Foil,5,Koregaon Park,17.8,1
4.2,Biryani,10.85,Storm,Box,4,Shivaji Nagar,56.6,1
3.2,South Indian,12.17,Storm,Plastic,4,Swargate,49.5,1
4.5,Biryani,16.62,Storm,Plastic,4,Viman Nagar,72.2,1
3.8,Indian,18.53,Clear,Foil,4,Koregaon Park,27.6,0
4.1,South Indian,3.57,Fog,Plastic,2,Swargate,14.3,0
4.7,Pizza,3.57,Rain,Paper,0,Pimpri,65.6,1
2.0,Pizza,5.38,Rain,Plastic,4,Hadapsar,10.7,1
2.0,Biryani,12.91,Fog,Box,3,Wakad,85.4,0
3.4,Indian,1.85,Storm,Foil,4,Wakad,88.1,1
2.7,Pizza,6.6,Rain,Paper,3,Kothrud,51.2,0
1.3,Burger,9.53,Rain,Box,0,Wakad,50.6,1
1.9,Biryani,8.15,Rain,Paper,2,Swargate,82.4,1
3.2,Indian,10.55,Rain,Foil,0,Kothrud,52.5,0
2.1,Chinese,12.8,Rain,Box,2,Shivaji Nagar,38.5,0
2.1,Indian,12.55,Fog,Paper,4,Viman Nagar,36.0,1
3.5,Burger,14.09,Clear,Foil,0,Kothrud,32.4,0
4.4,Pizza,2.58,Fog,Plastic,1,Shivaji Nagar,59.7,0
4.6,Chinese,14.58,Fog,Box,5,Koregaon Park,56.4,0
2.1,Chinese,15.18,Clear,Box,2,Hinjewadi,55.2,1
1.6,Chinese,3.88,Rain,Paper,1,Koregaon Park,28.1,0
1.1,Burger,12.49,Fog,Box,1,Shivaji Nagar,75.4,0
3.1,Burger,4.93,Clear,Plastic,4,Koregaon Park,23.9,0
4.0,South Indian,1.5,Clear,Foil,2,Viman Nagar,82.0,0
2.8,South Indian,0.86,Storm,Plastic,0,Hadapsar,27.9,0
4.9,Burger,14.26,Storm,Paper,1,Pimpri,33.9,1
2.9,Burger,19.27,Storm,Paper,5,Kothrud,68.6,0
2.3,Burger,5.2,Fog,Plastic,3,Swargate,42.3,0
1.3,Indian,5.62,Clear,Paper,0,Wakad,30.9,0
1.1,Pizza,18.38,Rain,Plastic,5,Koregaon Park,34.6,1
3.6,South Indian,3.7,Fog,Paper,2,Koregaon Park,46.4,1
3.6,Burger,14.84,Clear,Box,1,Shivaji Nagar,16.3,0
2.0,Indian,3.59,Fog,Plastic,0,Swargate,69.6,1
4.1,Chinese,14.15,Rain,Foil,1,Koregaon Park,76.8,1
1.2,South Indian,11.71,Rain,Foil,4,Swargate,30.9,1
2.1,Burger,17.01,Fog,Paper,4,Hinjewadi,67.7,0
3.7,Pizza,4.62,Fog,Paper,0,Shivaji Nagar,45.0,0
5.0,Chinese,8.63,Storm,Paper,4,Wakad,39.8,0
4.1,Indian,13.38,Clear,Foil,5,Swargate,59.0,0
2.3,Chinese,8.96,Clear,Box,5,Koregaon Park,58.6,1
4.5,Burger,7.82,Storm,Plastic,1,Pimpri,33.9,0
3.6,Indian,4.69,Fog,Plastic,3,Swargate,18.8,0
1.1,Biryani,6.4,Fog,Plastic,5,Koregaon Park,62.5,1
1.3,Pizza,4.19,Rain,Paper,3,Hinjewadi,21.2,0
1.3,Indian,6.59,Storm,Box,5,Pimpri,25.2,1
1.3,Chinese,5.94,Fog,Foil,0,Koregaon Park,64.5,0
3.8,South Indian,2.95,Fog,Box,5,Viman Nagar,81.0,1
1.4,Biryani,17.02,Clear,Paper,0,Viman Nagar,39.3,0
1.9,Chinese,12.01,Rain,Box,0,Koregaon Park,14.8,0
1.2,South Indian,11.06,Storm,Foil,2,Pimpri,70.0,1
4.9,Biryani,10.89,Storm,Box,5,Hadapsar,88.6,0
3.5,South Indian,17.51,Rain,Paper,4,Viman Nagar,12.3,0
1.3,Pizza,15.61,Storm,Paper,1,Hadapsar,77.5,0
2.3,Indian,7.87,Clear,Box,1,Wakad,67.7,1
2.8,Pizza,13.93,Clear,Foil,2,Swargate,54.2,0
2.8,Indian,16.77,Fog,Plastic,0,Hadapsar,54.1,0
4.1,South Indian,6.11,Fog,Foil,1,Baner,14.6,0
4.0,Indian,4.58,Clear,Box,0,Viman Nagar,31.6,0
3.0,Biryani,10.25,Rain,Foil,0,Hinjewadi,80.8,0
3.8,Biryani,1.55,Clear,Foil,0,Shivaji Nagar,46.8,0
1.5,South Indian,7.28,Clear,Plastic,1,Hinjewadi,46.9,1
3.5,Biryani,18.93,Rain,Plastic,2,Viman Nagar,37.9,0
4.9,Burger,14.94,Clear,Foil,5,Koregaon Park,15.4,1
1.5,Pizza,19.86,Rain,Plastic,4,Baner,34.4,1
3.9,Indian,7.31,Rain,Paper,4,Baner,59.3,1
1.4,Indian,15.33,Storm,Plastic,3,Hinjewadi,66.7,1
1.9,South Indian,0.59,Rain,Plastic,5,Hinjewadi,78.2,1
4.5,South Indian,13.81,Fog,Plastic,1,Koregaon Park,53.6,0
2.7,Burger,16.15,Rain,Plastic,4,Koregaon Park,63.5,0
2.5,Chinese,1.97,Clear,Paper,1,Hinjewadi,66.3,0
1.5,South Indian,4.55,Rain,Paper,2,Swargate,34.0,0
3.6,Indian,4.69,Fog,Plastic,3,Swargate,18.8,0
2.6,South Indian,6.93,Rain,Foil,5,Viman Nagar,67.4,0
2.5,South Indian,7.52,Storm,Plastic,1,Koregaon Park,43.7,0
3.7,Pizza,9.72,Fog,Box,3,Wakad,75.0,0
2.8,Chinese,15.23,Storm,Foil,0,Pimpri,24.3,0
3.9,Burger,2.34,Clear,Foil,2,Viman Nagar,58.8,0
3.5,Burger,13.66,Fog,Foil,0,Shivaji Nagar,26.5,0
2.2,Indian,7.99,Storm,Paper,1,Swargate,82.9,1
4.3,South Indian,14.65,Fog,Paper,3,Pimpri,62.9,0
4.9,South Indian,3.68,Fog,Paper,1,Swargate,62.0,0
1.1,Indian,19.64,Clear,Foil,1,Shivaji Nagar,71.8,0
1.1,South Indian,9.24,Fog,Plastic,3,Hadapsar,89.3,1
1.6,Biryani,15.71,Rain,Plastic,0,Viman Nagar,12.7,0
2.8,Burger,6.67,Clear,Box,0,Shivaji Nagar,78.1,1
3.0,South Indian,0.76,Clear,Foil,2,Viman Nagar,23.5,0
3.0,Biryani,11.49,Storm,Paper,1,Swargate,85.8,0
1.6,Indian,5.33,Storm,Foil,3,Hinjewadi,88.6,1
2.2,South Indian,5.11,Fog,Plastic,1,Wakad,84.5,0
4.8,South Indian,10.65,Storm,Plastic,2,Kothrud,19.2,0
2.1,Pizza,1.81,Clear,Box,4,Swargate,61.8,0
3.5,Indian,4.81,Fog,Paper,3,Baner,50.8,0
2.5,Indian,3.36,Storm,Foil,5,Wakad,55.4,0
1.7,Biryani,12.24,Storm,Foil,5,Baner,58.4,0
